"mid","oid","q1","q2","q3","q4","q5","uniqueid","q6"
"107","155","1","2","2","3","3","47098","0"
"0","37","1","2","2","3","3","47099","0"
"0","38","1","2","2","3","3","47100","0"
"107","156","1","2","2","3","3","47101","0"
"0","39","1","2","2","3","3","47102","0"
"94","0","1","2","2","3","3","47103","0"
"0","40","1","2","2","3","3","47104","0"
"0","41","1","2","2","3","3","47105","0"
"94","1","1","2","2","3","3","47106","0"
"0","42","1","2","2","3","3","47107","0"
"94","2","1","2","2","3","3","47108","0"
"107","157","1","2","2","3","3","47109","0"
"94","3","1","2","2","3","3","47110","0"
"107","158","1","2","2","3","3","47111","0"
"94","4","1","2","2","3","3","47112","0"
"0","43","1","2","2","3","3","47113","0"
"107","159","1","2","2","3","3","47114","0"
"0","44","1","2","2","3","3","47115","0"
"107","160","1","2","2","3","3","47116","0"
"94","5","1","2","2","3","3","47117","0"
"0","45","1","2","2","3","3","47118","0"
"94","6","1","2","2","3","3","47119","0"
"107","161","1","2","2","3","3","47120","0"
"0","46","1","2","2","3","3","47121","0"
"94","7","1","2","2","3","3","47122","0"
"107","162","1","2","2","3","3","47123","0"
"0","47","1","2","2","3","3","47124","0"
"94","8","1","2","2","3","3","47125","0"
"107","162","1","2","2","3","3","47126","0"
"94","9","1","2","2","3","3","47127","0"
"94","10","1","2","2","3","3","47128","0"
"107","163","1","2","2","3","3","47129","0"
"94","11","1","2","2","3","3","47130","0"
"107","164","1","2","2","3","3","47131","0"
"94","12","1","2","2","3","3","47132","0"
"107","165","1","2","2","3","3","47133","0"
"94","13","1","2","2","3","3","47134","0"
"94","14","1","2","2","3","3","47135","0"
"107","166","1","2","2","3","3","47136","0"
"94","15","1","2","2","3","3","47137","0"
"0","1","1","2","2","3","3","47138","0"
"107","167","1","2","2","3","3","47139","0"
"0","2","1","2","2","3","3","47140","0"
"74","0","1","2","2","3","3","47141","0"
"0","3","1","2","2","3","3","47142","0"
"107","168","1","2","2","3","3","47143","0"
"74","1","1","2","2","3","3","47144","0"
"94","16","1","2","2","3","3","47145","0"
"0","4","1","2","2","3","3","47146","0"
"94","17","1","2","2","3","3","47147","0"
"0","5","1","2","2","3","3","47148","0"
"107","169","1","2","2","3","3","47149","0"
"74","2","1","2","2","3","3","47150","0"
"0","6","1","2","2","3","3","47151","0"
"94","18","1","2","2","3","3","47152","0"
"74","3","1","2","2","3","3","47153","0"
"107","170","1","2","2","3","3","47154","0"
"0","7","1","2","2","3","3","47155","0"
"94","19","1","2","2","3","3","47156","0"
"0","7","1","2","2","3","3","47157","0"
"74","4","1","2","2","3","3","47158","0"
"107","171","1","2","2","3","3","47159","0"
"0","8","1","2","2","3","3","47160","0"
"94","20","1","2","2","3","3","47161","0"
"107","172","1","2","2","3","3","47162","0"
"0","9","1","2","2","3","3","47163","0"
"74","5","1","2","2","3","3","47164","0"
"94","21","1","2","2","3","3","47165","0"
"0","10","1","2","2","3","3","47166","0"
"74","6","1","2","2","3","3","47167","0"
"94","22","1","2","2","3","3","47168","0"
"0","11","1","2","2","3","3","47169","0"
"0","12","1","2","2","3","3","47170","0"
"94","23","1","2","2","3","3","47171","0"
"74","7","1","2","2","3","3","47172","0"
"0","13","1","2","2","3","3","47173","0"
"0","14","1","2","2","3","3","47174","0"
"74","8","1","2","2","3","3","47175","0"
"94","24","1","2","2","3","3","47176","0"
"0","15","1","2","2","3","3","47177","0"
"94","25","1","2","2","3","3","47178","0"
"74","9","1","2","2","3","3","47179","0"
"0","16","1","2","2","3","3","47180","0"
"94","26","1","2","2","3","3","47181","0"
"74","10","1","2","2","3","3","47182","0"
"0","17","1","2","2","3","3","47183","0"
"74","11","1","2","2","3","3","47184","0"
"94","27","1","2","2","3","3","47185","0"
"0","18","1","2","2","3","3","47186","0"
"74","12","1","2","2","3","3","47187","0"
"0","19","1","2","2","3","3","47188","0"
"0","20","1","2","2","3","3","47189","0"
"74","13","1","2","2","3","3","47190","0"
"74","14","1","2","2","3","3","47191","0"
"0","21","1","2","2","3","3","47192","0"
"72","0","1","2","2","3","3","47193","0"
"74","15","1","2","2","3","3","47194","0"
"0","22","1","2","2","3","3","47195","0"
"72","1","1","2","2","3","3","47196","0"
"94","28","1","2","2","3","3","47197","0"
"74","16","1","2","2","3","3","47198","0"
"72","2","1","2","2","3","3","47199","0"
"0","23","1","2","2","3","3","47200","0"
"72","3","1","2","2","3","3","47201","0"
"0","24","1","2","2","3","3","47202","0"
"0","25","1","2","2","3","3","47203","0"
"94","29","1","2","2","3","3","47204","0"
"74","17","1","2","2","3","3","47205","0"
"72","4","1","2","2","3","3","47206","0"
"45","0","1","2","2","3","3","47207","0"
"72","5","1","2","2","3","3","47208","0"
"0","26","1","2","2","3","3","47209","0"
"73","135","1","2","2","3","3","47210","0"
"72","6","1","2","2","3","3","47211","0"
"74","18","1","2","2","3","3","47212","0"
"72","6","1","2","2","3","3","47213","0"
"0","27","1","2","2","3","3","47214","0"
"73","136","1","2","2","3","3","47215","0"
"72","6","1","2","2","3","3","47216","0"
"74","19","1","2","2","3","3","47217","0"
"94","30","1","2","2","3","3","47218","0"
"0","28","1","2","2","3","3","47219","0"
"45","1","1","2","2","3","3","47220","0"
"74","20","1","2","2","3","3","47221","0"
"73","137","1","2","2","3","3","47222","0"
"94","31","1","2","2","3","3","47223","0"
"72","7","1","2","2","3","3","47224","0"
"45","2","1","2","2","3","3","47225","0"
"0","29","1","2","2","3","3","47226","0"
"72","8","1","2","2","3","3","47227","0"
"74","21","1","2","2","3","3","47228","0"
"45","3","1","2","2","3","3","47229","0"
"94","32","1","2","2","3","3","47230","0"
"0","30","1","2","2","3","3","47231","0"
"72","9","1","2","2","3","3","47232","0"
"73","138","1","2","2","3","3","47233","0"
"0","31","1","2","2","3","3","47234","0"
"73","139","1","2","2","3","3","47235","0"
"0","32","1","2","2","3","3","47236","0"
"94","33","1","2","2","3","3","47237","0"
"0","33","1","2","2","3","3","47238","0"
"72","10","1","2","2","3","3","47239","0"
"73","140","1","2","2","3","3","47240","0"
"74","22","1","2","2","3","3","47241","0"
"0","34","1","2","2","3","3","47242","0"
"73","141","1","2","2","3","3","47243","0"
"94","34","1","2","2","3","3","47244","0"
"72","11","1","2","2","3","3","47245","0"
"0","35","1","2","2","3","3","47246","0"
"73","142","1","2","2","3","3","47247","0"
"94","35","1","2","2","3","3","47248","0"
"0","36","1","2","2","3","3","47249","0"
"74","23","1","2","2","3","3","47250","0"
"73","143","1","2","2","3","3","47251","0"
"0","37","1","2","2","3","3","47252","0"
"94","36","1","2","2","3","3","47253","0"
"74","24","1","2","2","3","3","47254","0"
"0","38","1","2","2","3","3","47255","0"
"73","144","1","2","2","3","3","47256","0"
"94","37","1","2","2","3","3","47257","0"
"0","39","1","2","2","3","3","47258","0"
"73","145","1","2","2","3","3","47259","0"
"0","40","1","2","2","3","3","47260","0"
"74","25","1","2","2","3","3","47261","0"
"94","38","1","2","2","3","3","47262","0"
"73","146","1","2","2","3","3","47263","0"
"74","26","1","2","2","3","3","47264","0"
"73","147","1","2","2","3","3","47265","0"
"0","41","1","2","2","3","3","47266","0"
"73","148","1","2","2","3","3","47267","0"
"94","39","1","2","2","3","3","47268","0"
"74","27","1","2","2","3","3","47269","0"
"0","42","1","2","2","3","3","47270","0"
"73","149","1","2","2","3","3","47271","0"
"94","40","1","2","2","3","3","47272","0"
"74","28","1","2","2","3","3","47273","0"
"0","43","1","2","2","3","3","47274","0"
"73","150","1","2","2","3","3","47275","0"
"94","41","1","2","2","3","3","47276","0"
"73","151","1","2","2","3","3","47277","0"
"74","29","1","2","2","3","3","47278","0"
"94","42","1","2","2","3","3","47279","0"
"73","152","1","2","2","3","3","47280","0"
"74","29","1","2","2","3","3","47281","0"
"0","44","1","2","2","3","3","47282","0"
"74","30","1","2","2","3","3","47283","0"
"94","43","1","2","2","3","3","47284","0"
"73","153","1","2","2","3","3","47285","0"
"0","45","1","2","2","3","3","47286","0"
"0","46","1","2","2","3","3","47287","0"
"73","154","1","2","2","3","3","47288","0"
"74","31","1","2","2","3","3","47289","0"
"94","44","1","2","2","3","3","47290","0"
"73","155","1","2","2","3","3","47291","0"
"0","47","1","2","2","3","3","47292","0"
"73","156","1","2","2","3","3","47293","0"
"0","48","1","2","2","3","3","47294","0"
"74","32","1","2","2","3","3","47295","0"
"0","49","1","2","2","3","3","47296","0"
"73","157","1","2","2","3","3","47297","0"
"94","45","1","2","2","3","3","47298","0"
"73","158","1","2","2","3","3","47299","0"
"74","33","1","2","2","3","3","47300","0"
"0","50","1","2","2","3","3","47301","0"
"0","51","1","2","2","3","3","47302","0"
"73","159","1","2","2","3","3","47303","0"
"74","34","1","2","2","3","3","47304","0"
"94","46","1","2","2","3","3","47305","0"
"0","52","1","2","2","3","3","47306","0"
"46","0","1","2","2","3","3","47307","0"
"73","160","1","2","2","3","3","47308","0"
"46","1","1","2","2","3","3","47309","0"
"73","161","1","2","2","3","3","47310","0"
"0","53","1","2","2","3","3","47311","0"
"94","47","1","2","2","3","3","47312","0"
"0","54","1","2","2","3","3","47313","0"
"46","2","1","2","2","3","3","47314","0"
"73","162","1","2","2","3","3","47315","0"
"0","55","1","2","2","3","3","47316","0"
"94","48","1","2","2","3","3","47317","0"
"73","163","1","2","2","3","3","47318","0"
"46","3","1","2","2","3","3","47319","0"
"0","56","1","2","2","3","3","47320","0"
"46","4","1","2","2","3","3","47321","0"
"94","49","1","2","2","3","3","47322","0"
"73","164","1","2","2","3","3","47323","0"
"0","57","1","2","2","3","3","47324","0"
"46","5","1","2","2","3","3","47325","0"
"73","165","1","2","2","3","3","47326","0"
"46","6","1","2","2","3","3","47327","0"
"0","58","1","2","2","3","3","47328","0"
"94","50","1","2","2","3","3","47329","0"
"46","7","1","2","2","3","3","47330","0"
"73","166","1","2","2","3","3","47331","0"
"0","59","1","2","2","3","3","47332","0"
"94","51","1","2","2","3","3","47333","0"
"46","8","1","2","2","3","3","47334","0"
"94","52","1","2","2","3","3","47335","0"
"46","9","1","2","2","3","3","47336","0"
"0","60","1","2","2","3","3","47337","0"
"94","53","1","2","2","3","3","47338","0"
"73","167","1","2","2","3","3","47339","0"
"46","9","1","2","2","3","3","47340","0"
"0","61","1","2","2","3","3","47341","0"
"46","10","1","2","2","3","3","47342","0"
"94","54","1","2","2","3","3","47343","0"
"0","62","1","2","2","3","3","47344","0"
"46","11","1","2","2","3","3","47345","0"
"73","168","1","2","2","3","3","47346","0"
"0","63","1","2","2","3","3","47347","0"
"46","12","1","2","2","3","3","47348","0"
"94","55","1","2","2","3","3","47349","0"
"46","13","1","2","2","3","3","47350","0"
"73","169","1","2","2","3","3","47351","0"
"0","64","1","2","2","3","3","47352","0"
"46","14","1","2","2","3","3","47353","0"
"94","56","1","2","2","3","3","47354","0"
"0","65","1","2","2","3","3","47355","0"
"73","170","1","2","2","3","3","47356","0"
"45","3","1","2","2","3","3","47357","0"
"94","57","1","2","2","3","3","47358","0"
"73","171","1","2","2","3","3","47359","0"
"46","15","1","2","2","3","3","47360","0"
"0","66","1","2","2","3","3","47361","0"
"45","3","1","2","2","3","3","47362","0"
"46","16","1","2","2","3","3","47363","0"
"73","172","1","2","2","3","3","47364","0"
"0","67","1","2","2","3","3","47365","0"
"94","58","1","2","2","3","3","47366","0"
"46","17","1","2","2","3","3","47367","0"
"45","3","1","2","2","3","3","47368","0"
"45","3","1","2","2","3","3","47369","0"
"73","173","1","2","2","3","3","47370","0"
"0","68","1","2","2","3","3","47371","0"
"45","3","1","2","2","3","3","47372","0"
"45","3","1","2","2","3","3","47373","0"
"73","174","1","2","2","3","3","47374","0"
"46","18","1","2","2","3","3","47375","0"
"0","69","1","2","2","3","3","47376","0"
"94","59","1","2","2","3","3","47377","0"
"46","19","1","2","2","3","3","47378","0"
"73","175","1","2","2","3","3","47379","0"
"0","70","1","2","2","3","3","47380","0"
"45","4","1","2","2","3","3","47381","0"
"46","20","1","2","2","3","3","47382","0"
"73","176","1","2","2","3","3","47383","0"
"72","11","1","2","2","3","3","47384","0"
"0","71","1","2","2","3","3","47385","0"
"72","11","1","2","2","3","3","47386","0"
"45","5","1","2","2","3","3","47387","0"
"46","21","1","2","2","3","3","47388","0"
"72","11","1","2","2","3","3","47389","0"
"0","71","1","2","2","3","3","47390","0"
"72","11","1","2","2","3","3","47391","0"
"0","71","1","2","2","3","3","47392","0"
"45","6","1","2","2","3","3","47393","0"
"46","22","1","2","2","3","3","47394","0"
"0","72","1","2","2","3","3","47395","0"
"46","23","1","2","2","3","3","47396","0"
"45","7","1","2","2","3","3","47397","0"
"0","73","1","2","2","3","3","47398","0"
"72","12","1","2","2","3","3","47399","0"
"46","24","1","2","2","3","3","47400","0"
"45","8","1","2","2","3","3","47401","0"
"0","74","1","2","2","3","3","47402","0"
"45","9","1","2","2","3","3","47403","0"
"46","25","1","2","2","3","3","47404","0"
"72","13","1","2","2","3","3","47405","0"
"0","75","1","2","2","3","3","47406","0"
"46","26","1","2","2","3","3","47407","0"
"94","60","1","2","2","3","3","47408","0"
"45","10","1","2","2","3","3","47409","0"
"72","14","1","2","2","3","3","47410","0"
"0","76","1","2","2","3","3","47411","0"
"79","8","1","2","2","3","3","47412","0"
"72","15","1","2","2","3","3","47413","0"
"45","11","1","2","2","3","3","47414","0"
"0","77","1","2","2","3","3","47415","0"
"94","61","1","2","2","3","3","47416","0"
"72","16","1","2","2","3","3","47417","0"
"46","26","1","2","2","3","3","47418","0"
"79","9","1","2","2","3","3","47419","0"
"0","78","1","2","2","3","3","47420","0"
"46","26","1","2","2","3","3","47421","0"
"74","35","1","2","2","3","3","47422","0"
"0","79","1","2","2","3","3","47423","0"
"46","26","1","2","2","3","3","47424","0"
"45","11","1","2","2","3","3","47425","0"
"45","11","1","2","2","3","3","47426","0"
"0","80","1","2","2","3","3","47427","0"
"72","17","1","2","2","3","3","47428","0"
"74","36","1","2","2","3","3","47429","0"
"72","18","1","2","2","3","3","47430","0"
"46","27","1","2","2","3","3","47431","0"
"0","81","1","2","2","3","3","47432","0"
"107","173","1","2","2","3","3","47433","0"
"74","37","1","2","2","3","3","47434","0"
"94","62","1","2","2","3","3","47435","0"
"0","82","1","2","2","3","3","47436","0"
"72","19","1","2","2","3","3","47437","0"
"0","82","1","2","2","3","3","47438","0"
"107","174","1","2","2","3","3","47439","0"
"45","12","1","2","2","3","3","47440","0"
"0","83","1","2","2","3","3","47441","0"
"94","63","1","2","2","3","3","47442","0"
"72","20","1","2","2","3","3","47443","0"
"74","38","1","2","2","3","3","47444","0"
"45","13","1","2","2","3","3","47445","0"
"107","175","1","2","2","3","3","47446","0"
"94","64","1","2","2","3","3","47447","0"
"46","28","1","2","2","3","3","47448","0"
"107","176","1","2","2","3","3","47449","0"
"72","21","1","2","2","3","3","47450","0"
"107","176","1","2","2","3","3","47451","0"
"74","39","1","2","2","3","3","47452","0"
"46","29","1","2","2","3","3","47453","0"
"45","14","1","2","2","3","3","47454","0"
"0","84","1","2","2","3","3","47455","0"
"94","65","1","2","2","3","3","47456","0"
"72","22","1","2","2","3","3","47457","0"
"46","30","1","2","2","3","3","47458","0"
"45","15","1","2","2","3","3","47459","0"
"94","66","1","2","2","3","3","47460","0"
"0","85","1","2","2","3","3","47461","0"
"74","40","1","2","2","3","3","47462","0"
"46","31","1","2","2","3","3","47463","0"
"0","86","1","2","2","3","3","47464","0"
"45","16","1","2","2","3","3","47465","0"
"46","32","1","2","2","3","3","47466","0"
"79","8","1","2","2","3","3","47467","0"
"0","87","1","2","2","3","3","47468","0"
"72","23","1","2","2","3","3","47469","0"
"74","41","1","2","2","3","3","47470","0"
"45","17","1","2","2","3","3","47471","0"
"46","33","1","2","2","3","3","47472","0"
"94","67","1","2","2","3","3","47473","0"
"0","88","1","2","2","3","3","47474","0"
"45","18","1","2","2","3","3","47475","0"
"72","24","1","2","2","3","3","47476","0"
"94","68","1","2","2","3","3","47477","0"
"45","19","1","2","2","3","3","47478","0"
"74","42","1","2","2","3","3","47479","0"
"46","34","1","2","2","3","3","47480","0"
"0","89","1","2","2","3","3","47481","0"
"72","25","1","2","2","3","3","47482","0"
"74","42","1","2","2","3","3","47483","0"
"94","69","1","2","2","3","3","47484","0"
"0","90","1","2","2","3","3","47485","0"
"46","35","1","2","2","3","3","47486","0"
"72","26","1","2","2","3","3","47487","0"
"45","20","1","2","2","3","3","47488","0"
"74","43","1","2","2","3","3","47489","0"
"46","36","1","2","2","3","3","47490","0"
"0","90","1","2","2","3","3","47491","0"
"46","37","1","2","2","3","3","47492","0"
"94","70","1","2","2","3","3","47493","0"
"45","21","1","2","2","3","3","47494","0"
"0","91","1","2","2","3","3","47495","0"
"45","21","1","2","2","3","3","47496","0"
"72","27","1","2","2","3","3","47497","0"
"45","21","1","2","2","3","3","47498","0"
"74","44","1","2","2","3","3","47499","0"
"46","38","1","2","2","3","3","47500","0"
"72","28","1","2","2","3","3","47501","0"
"94","71","1","2","2","3","3","47502","0"
"0","92","1","2","2","3","3","47503","0"
"46","39","1","2","2","3","3","47504","0"
"45","21","1","2","2","3","3","47505","0"
"45","21","1","2","2","3","3","47506","0"
"72","29","1","2","2","3","3","47507","0"
"0","93","1","2","2","3","3","47508","0"
"94","72","1","2","2","3","3","47509","0"
"46","40","1","2","2","3","3","47510","0"
"45","21","1","2","2","3","3","47511","0"
"74","45","1","2","2","3","3","47512","0"
"94","73","1","2","2","3","3","47513","0"
"45","22","1","2","2","3","3","47514","0"
"0","94","1","2","2","3","3","47515","0"
"46","41","1","2","2","3","3","47516","0"
"45","23","1","2","2","3","3","47517","0"
"72","30","1","2","2","3","3","47518","0"
"94","74","1","2","2","3","3","47519","0"
"74","46","1","2","2","3","3","47520","0"
"0","95","1","2","2","3","3","47521","0"
"46","42","1","2","2","3","3","47522","0"
"72","31","1","2","2","3","3","47523","0"
"45","24","1","2","2","3","3","47524","0"
"94","75","1","2","2","3","3","47525","0"
"0","96","1","2","2","3","3","47526","0"
"46","43","1","2","2","3","3","47527","0"
"74","47","1","2","2","3","3","47528","0"
"94","76","1","2","2","3","3","47529","0"
"72","32","1","2","2","3","3","47530","0"
"0","97","1","2","2","3","3","47531","0"
"46","44","1","2","2","3","3","47532","0"
"72","33","1","2","2","3","3","47533","0"
"74","48","1","2","2","3","3","47534","0"
"94","77","1","2","2","3","3","47535","0"
"46","45","1","2","2","3","3","47536","0"
"45","25","1","2","2","3","3","47537","0"
"72","34","1","2","2","3","3","47538","0"
"94","78","1","2","2","3","3","47539","0"
"0","98","1","2","2","3","3","47540","0"
"74","49","1","2","2","3","3","47541","0"
"45","26","1","2","2","3","3","47542","0"
"94","79","1","2","2","3","3","47543","0"
"72","35","1","2","2","3","3","47544","0"
"0","99","1","2","2","3","3","47545","0"
"45","27","1","2","2","3","3","47546","0"
"46","47","1","2","2","3","3","47547","0"
"74","50","1","2","2","3","3","47548","0"
"0","100","1","2","2","3","3","47549","0"
"46","48","1","2","2","3","3","47550","0"
"94","80","1","2","2","3","3","47551","0"
"45","28","1","2","2","3","3","47552","0"
"94","80","1","2","2","3","3","47553","0"
"72","36","1","2","2","3","3","47554","0"
"46","49","1","2","2","3","3","47555","0"
"0","101","1","2","2","3","3","47556","0"
"74","51","1","2","2","3","3","47557","0"
"45","28","1","2","2","3","3","47558","0"
"72","37","1","2","2","3","3","47559","0"
"94","81","1","2","2","3","3","47560","0"
"0","102","1","2","2","3","3","47561","0"
"45","28","1","2","2","3","3","47562","0"
"72","38","1","2","2","3","3","47563","0"
"74","52","1","2","2","3","3","47564","0"
"0","103","1","2","2","3","3","47565","0"
"46","50","1","2","2","3","3","47566","0"
"45","29","1","2","2","3","3","47567","0"
"46","51","1","2","2","3","3","47568","0"
"0","104","1","2","2","3","3","47569","0"
"72","39","1","2","2","3","3","47570","0"
"46","52","1","2","2","3","3","47571","0"
"0","105","1","2","2","3","3","47572","0"
"45","30","1","2","2","3","3","47573","0"
"72","40","1","2","2","3","3","47574","0"
"74","53","1","2","2","3","3","47575","0"
"94","82","1","2","2","3","3","47576","0"
"45","30","1","2","2","3","3","47577","0"
"72","41","1","2","2","3","3","47578","0"
"0","106","1","2","2","3","3","47579","0"
"46","53","1","2","2","3","3","47580","0"
"94","83","1","2","2","3","3","47581","0"
"45","31","1","2","2","3","3","47582","0"
"74","54","1","2","2","3","3","47583","0"
"0","107","1","2","2","3","3","47584","0"
"72","42","1","2","2","3","3","47585","0"
"45","32","1","2","2","3","3","47586","0"
"141","102","1","2","2","3","3","47587","0"
"0","108","1","2","2","3","3","47588","0"
"94","84","1","2","2","3","3","47589","0"
"74","55","1","2","2","3","3","47590","0"
"0","109","1","2","2","3","3","47591","0"
"45","33","1","2","2","3","3","47592","0"
"72","43","1","2","2","3","3","47593","0"
"0","110","1","2","2","3","3","47594","0"
"141","103","1","2","2","3","3","47595","0"
"94","85","1","2","2","3","3","47596","0"
"45","34","1","2","2","3","3","47597","0"
"0","111","1","2","2","3","3","47598","0"
"74","56","1","2","2","3","3","47599","0"
"141","104","1","2","2","3","3","47600","0"
"72","44","1","2","2","3","3","47601","0"
"0","112","1","2","2","3","3","47602","0"
"45","35","1","2","2","3","3","47603","0"
"72","45","1","2","2","3","3","47604","0"
"141","105","1","2","2","3","3","47605","0"
"45","36","1","2","2","3","3","47606","0"
"46","54","1","2","2","3","3","47607","0"
"0","113","1","2","2","3","3","47608","0"
"72","46","1","2","2","3","3","47609","0"
"141","106","1","2","2","3","3","47610","0"
"94","85","1","2","2","3","3","47611","0"
"74","57","1","2","2","3","3","47612","0"
"46","55","1","2","2","3","3","47613","0"
"72","47","1","2","2","3","3","47614","0"
"45","37","1","2","2","3","3","47615","0"
"141","107","1","2","2","3","3","47616","0"
"0","114","1","2","2","3","3","47617","0"
"46","56","1","2","2","3","3","47618","0"
"141","108","1","2","2","3","3","47619","0"
"45","38","1","2","2","3","3","47620","0"
"74","58","1","2","2","3","3","47621","0"
"46","57","1","2","2","3","3","47622","0"
"0","115","1","2","2","3","3","47623","0"
"45","38","1","2","2","3","3","47624","0"
"141","109","1","2","2","3","3","47625","0"
"46","58","1","2","2","3","3","47626","0"
"94","86","1","2","2","3","3","47627","0"
"0","116","1","2","2","3","3","47628","0"
"141","110","1","2","2","3","3","47629","0"
"45","39","1","2","2","3","3","47630","0"
"74","59","1","2","2","3","3","47631","0"
"141","111","1","2","2","3","3","47632","0"
"46","59","1","2","2","3","3","47633","0"
"45","40","1","2","2","3","3","47634","0"
"46","60","1","2","2","3","3","47635","0"
"72","48","1","2","2","3","3","47636","0"
"74","60","1","2","2","3","3","47637","0"
"46","61","1","2","2","3","3","47638","0"
"45","41","1","2","2","3","3","47639","0"
"141","112","1","2","2","3","3","47640","0"
"0","117","1","2","2","3","3","47641","0"
"94","87","1","2","2","3","3","47642","0"
"72","49","1","2","2","3","3","47643","0"
"0","118","1","2","2","3","3","47644","0"
"46","62","1","2","2","3","3","47645","0"
"141","113","1","2","2","3","3","47646","0"
"45","42","1","2","2","3","3","47647","0"
"74","61","1","2","2","3","3","47648","0"
"72","50","1","2","2","3","3","47649","0"
"141","114","1","2","2","3","3","47650","0"
"0","119","1","2","2","3","3","47651","0"
"45","43","1","2","2","3","3","47652","0"
"94","88","1","2","2","3","3","47653","0"
"46","63","1","2","2","3","3","47654","0"
"72","51","1","2","2","3","3","47655","0"
"141","115","1","2","2","3","3","47656","0"
"45","44","1","2","2","3","3","47657","0"
"141","116","1","2","2","3","3","47658","0"
"72","52","1","2","2","3","3","47659","0"
"45","46","1","2","2","3","3","47660","0"
"94","89","1","2","2","3","3","47661","0"
"46","64","1","2","2","3","3","47662","0"
"45","47","1","2","2","3","3","47663","0"
"72","53","1","2","2","3","3","47664","0"
"141","117","1","2","2","3","3","47665","0"
"46","65","1","2","2","3","3","47666","0"
"141","118","1","2","2","3","3","47667","0"
"74","61","1","2","2","3","3","47668","0"
"45","48","1","2","2","3","3","47669","0"
"0","120","1","2","2","3","3","47670","0"
"74","61","1","2","2","3","3","47671","0"
"94","90","1","2","2","3","3","47672","0"
"74","61","1","2","2","3","3","47673","0"
"141","119","1","2","2","3","3","47674","0"
"45","48","1","2","2","3","3","47675","0"
"46","66","1","2","2","3","3","47676","0"
"45","48","1","2","2","3","3","47677","0"
"46","67","1","2","2","3","3","47678","0"
"0","121","1","2","2","3","3","47679","0"
"46","68","1","2","2","3","3","47680","0"
"94","91","1","2","2","3","3","47681","0"
"45","49","1","2","2","3","3","47682","0"
"0","122","1","2","2","3","3","47683","0"
"45","50","1","2","2","3","3","47684","0"
"0","123","1","2","2","3","3","47685","0"
"46","69","1","2","2","3","3","47686","0"
"45","51","1","2","2","3","3","47687","0"
"0","124","1","2","2","3","3","47688","0"
"46","70","1","2","2","3","3","47689","0"
"45","51","1","2","2","3","3","47690","0"
"0","125","1","2","2","3","3","47691","0"
"46","71","1","2","2","3","3","47692","0"
"45","52","1","2","2","3","3","47693","0"
"46","72","1","2","2","3","3","47694","0"
"0","126","1","2","2","3","3","47695","0"
"45","53","1","2","2","3","3","47696","0"
"0","126","1","2","2","3","3","47697","0"
"46","73","1","2","2","3","3","47698","0"
"0","126","1","2","2","3","3","47699","0"
"45","54","1","2","2","3","3","47700","0"
"45","55","1","2","2","3","3","47701","0"
"46","74","1","2","2","3","3","47702","0"
"0","127","1","2","2","3","3","47703","0"
"45","56","1","2","2","3","3","47704","0"
"0","128","1","2","2","3","3","47705","0"
"46","75","1","2","2","3","3","47706","0"
"45","57","1","2","2","3","3","47707","0"
"0","129","1","2","2","3","3","47708","0"
"45","58","1","2","2","3","3","47709","0"
"0","130","1","2","2","3","3","47710","0"
"45","59","1","2","2","3","3","47711","0"
"141","120","1","2","2","3","3","47712","0"
"0","131","1","2","2","3","3","47713","0"
"45","60","1","2","2","3","3","47714","0"
"0","132","1","2","2","3","3","47715","0"
"46","76","1","2","2","3","3","47716","0"
"45","61","1","2","2","3","3","47717","0"
"46","77","1","2","2","3","3","47718","0"
"0","133","1","2","2","3","3","47719","0"
"45","62","1","2","2","3","3","47720","0"
"46","78","1","2","2","3","3","47721","0"
"0","134","1","2","2","3","3","47722","0"
"45","63","1","2","2","3","3","47723","0"
"46","79","1","2","2","3","3","47724","0"
"45","64","1","2","2","3","3","47725","0"
"48","0","1","2","2","3","3","47726","0"
"0","135","1","2","2","3","3","47727","0"
"46","80","1","2","2","3","3","47728","0"
"45","65","1","2","2","3","3","47729","0"
"0","136","1","2","2","3","3","47730","0"
"48","1","1","2","2","3","3","47731","0"
"141","121","1","2","2","3","3","47732","0"
"45","66","1","2","2","3","3","47733","0"
"48","2","1","2","2","3","3","47734","0"
"0","137","1","2","2","3","3","47735","0"
"45","67","1","2","2","3","3","47736","0"
"46","81","1","2","2","3","3","47737","0"
"45","68","1","2","2","3","3","47738","0"
"0","138","1","2","2","3","3","47739","0"
"48","3","1","2","2","3","3","47740","0"
"46","82","1","2","2","3","3","47741","0"
"141","122","1","2","2","3","3","47742","0"
"45","69","1","2","2","3","3","47743","0"
"0","139","1","2","2","3","3","47744","0"
"48","4","1","2","2","3","3","47745","0"
"141","123","1","2","2","3","3","47746","0"
"45","70","1","2","2","3","3","47747","0"
"46","83","1","2","2","3","3","47748","0"
"48","5","1","2","2","3","3","47749","0"
"46","84","1","2","2","3","3","47750","0"
"45","71","1","2","2","3","3","47751","0"
"48","6","1","2","2","3","3","47752","0"
"46","85","1","2","2","3","3","47753","0"
"0","140","1","2","2","3","3","47754","0"
"48","7","1","2","2","3","3","47755","0"
"45","72","1","2","2","3","3","47756","0"
"46","86","1","2","2","3","3","47757","0"
"0","141","1","2","2","3","3","47758","0"
"48","8","1","2","2","3","3","47759","0"
"45","73","1","2","2","3","3","47760","0"
"72","54","1","2","2","3","3","47761","0"
"0","141","1","2","2","3","3","47762","0"
